date,description,category,amount,type,type_clean,month,year,bucket,day,dayofweek,is_weekend,amount_log,is_expense
2023-03-24,Brother let.,Shopping,1369.59,Expense,expense,2023-03,2023,kebutuhan_sekunder,24,4,0,7.222996583050395,1
2023-03-27,Son yourself increase.,Investment,2033.0,Income,income,2023-03,2023,tabungan,27,0,0,7.617759576608505,0
2023-03-29,Night point action cut.,Salary,1768.01,Expense,expense,2023-03,2023,income,29,2,0,7.478175347055057,1
2023-03-30,So film media.,Investment,2917.0,Income,income,2023-03,2023,tabungan,30,3,0,7.978653729082731,0
2023-03-31,Box four.,Salary,131.35,Expense,expense,2023-03,2023,income,31,4,0,4.88544992867311,1
2023-03-31,Pattern ahead compare form full.,Utilities,844.28,Expense,expense,2023-03,2023,kebutuhan_pokok,31,4,0,6.739667933416006,1
2023-04-01,Something population loss physical.,Entertainment,1265.2,Expense,expense,2023-04,2023,kebutuhan_sekunder,1,5,1,7.143775568110026,1
2023-04-01,Leg sport until argue.,Food & Drink,1978.91,Expense,expense,2023-04,2023,kebutuhan_pokok,1,5,1,7.590806668110037,1
2023-04-04,North question new.,Health & Fitness,964.57,Expense,expense,2023-04,2023,lainnya,4,1,0,6.872718600535143,1
2023-04-07,Officer forward trouble.,Health & Fitness,1826.23,Expense,expense,2023-04,2023,lainnya,7,4,0,7.5105564378908305,1
2023-04-08,Wide exactly.,Shopping,548.17,Expense,expense,2023-04,2023,kebutuhan_sekunder,8,5,1,6.308408047492863,1
2023-04-09,Worker phone success number.,Investment,740.0,Income,income,2023-04,2023,tabungan,9,6,1,6.608000625296087,0
2023-04-10,Organization ten seem.,Travel,126.6,Expense,expense,2023-04,2023,kebutuhan_sekunder,10,0,0,4.848900370910689,1
2023-04-10,Even beautiful.,Health & Fitness,1536.02,Expense,expense,2023-04,2023,lainnya,10,0,0,7.3376007558156795,1
2023-04-13,Later week democratic few.,Utilities,209.27,Expense,expense,2023-04,2023,kebutuhan_pokok,13,3,0,5.348392419180343,1
2023-04-15,Size sing tree kitchen.,Travel,1072.04,Expense,expense,2023-04,2023,kebutuhan_sekunder,15,5,1,6.978251020593835,1
2023-04-16,Toward child future low.,Food & Drink,1530.46,Expense,expense,2023-04,2023,kebutuhan_pokok,16,6,1,7.333976807746958,1
2023-04-20,Simply century the.,Shopping,716.06,Expense,expense,2023-04,2023,kebutuhan_sekunder,20,3,0,6.575159519106845,1
2023-04-20,Day already hold.,Utilities,360.44,Expense,expense,2023-04,2023,kebutuhan_pokok,20,3,0,5.890096052719693,1
2023-04-21,About usually.,Health & Fitness,1828.82,Expense,expense,2023-04,2023,lainnya,21,4,0,7.511972880342002,1
2023-04-22,Level animal minute probably.,Other,1664.0,Income,income,2023-04,2023,lainnya,22,5,1,7.417580402414544,0
2023-04-22,Officer fine.,Entertainment,1675.03,Expense,expense,2023-04,2023,kebutuhan_sekunder,22,5,1,7.424183180643166,1
2023-04-23,Customer expert mother significant.,Salary,1088.83,Expense,expense,2023-04,2023,income,23,6,1,6.993776999756896,1
2023-04-24,Chance event address.,Investment,1239.0,Income,income,2023-04,2023,tabungan,24,0,0,7.122866658599083,0
2023-04-25,Bill my near even wall.,Investment,663.0,Income,income,2023-04,2023,tabungan,25,1,0,6.498282149476434,0
2023-05-02,Each author party full kitchen.,Food & Drink,670.15,Expense,expense,2023-05,2023,kebutuhan_pokok,2,1,0,6.508992658933645,1
2023-05-02,Likely push.,Utilities,688.11,Expense,expense,2023-05,2023,kebutuhan_pokok,2,1,0,6.5354009099397725,1
2023-05-03,Approach interview condition other.,Other,987.0,Income,income,2023-05,2023,lainnya,3,2,0,6.895682697747868,0
2023-05-05,Green forward cup serve speak.,Investment,1408.0,Income,income,2023-05,2023,tabungan,5,4,0,7.25063551189868,0
2023-05-05,Nothing behavior sort recognize.,Health & Fitness,1921.51,Expense,expense,2023-05,2023,lainnya,5,4,0,7.561386902926739,1
2023-05-05,Financial popular short like.,Shopping,1176.17,Expense,expense,2023-05,2023,kebutuhan_sekunder,5,4,0,7.070868531834794,1
2023-05-07,Technology pay tree.,Health & Fitness,281.54,Expense,expense,2023-05,2023,lainnya,7,6,1,5.643820133483518,1
2023-05-12,Record professor small.,Other,4491.0,Income,income,2023-05,2023,lainnya,12,4,0,8.410053315858335,0
2023-05-14,Maintain assume both long.,Utilities,1417.29,Expense,expense,2023-05,2023,kebutuhan_pokok,14,6,1,7.257207199581212,1
2023-05-14,Should page camera.,Health & Fitness,454.24,Expense,expense,2023-05,2023,lainnya,14,6,1,6.120824752413689,1
2023-05-14,Stage someone for power.,Utilities,762.98,Expense,expense,2023-05,2023,kebutuhan_pokok,14,6,1,6.638541610813399,1
2023-05-15,Leave opportunity draw during city.,Travel,263.42,Expense,expense,2023-05,2023,kebutuhan_sekunder,15,0,0,5.577538748081951,1
2023-05-15,At decade really issue.,Shopping,1703.01,Expense,expense,2023-05,2023,kebutuhan_sekunder,15,0,0,7.440739575916642,1
2023-05-16,Skin name door production back.,Food & Drink,372.34,Expense,expense,2023-05,2023,kebutuhan_pokok,16,1,0,5.922489532604451,1
2023-05-17,Boy other foot best.,Entertainment,1282.9,Expense,expense,2023-05,2023,kebutuhan_sekunder,17,2,0,7.157657599597038,1
2023-05-18,Final image our.,Other,1652.0,Income,income,2023-05,2023,lainnya,18,3,0,7.410347097821024,0
2023-05-19,Management produce bed stage.,Rent,483.61,Expense,expense,2023-05,2023,kebutuhan_pokok,19,4,0,6.183344443745248,1
2023-05-20,Serious produce.,Utilities,1276.01,Expense,expense,2023-05,2023,kebutuhan_pokok,20,5,1,7.1522766868554415,1
2023-05-20,Factor past language day theory.,Health & Fitness,898.79,Expense,expense,2023-05,2023,lainnya,20,5,1,6.80216140276452,1
2023-05-20,Some quickly truth view response.,Entertainment,1389.42,Expense,expense,2023-05,2023,kebutuhan_sekunder,20,5,1,7.237361138757501,1
2023-05-22,Old particularly.,Rent,1443.62,Expense,expense,2023-05,2023,kebutuhan_pokok,22,0,0,7.2756015901837925,1
2023-05-22,Summer system artist too.,Other,3937.0,Income,income,2023-05,2023,lainnya,22,0,0,8.278428259199071,0
2023-05-22,Reflect star.,Shopping,991.23,Expense,expense,2023-05,2023,kebutuhan_sekunder,22,0,0,6.899954935249403,1
2023-05-25,Technology tend.,Shopping,211.84,Expense,expense,2023-05,2023,kebutuhan_sekunder,25,3,0,5.360540709728169,1
2023-05-28,Reduce hour fish him.,Entertainment,333.69,Expense,expense,2023-05,2023,kebutuhan_sekunder,28,6,1,5.813204730268699,1
2023-05-29,Nation production little could.,Investment,2915.0,Income,income,2023-05,2023,tabungan,29,0,0,7.977968093128549,0
2023-05-29,Style child young prove.,Other,1357.0,Income,income,2023-05,2023,lainnya,29,0,0,7.213768308118642,0
2023-05-30,Author administration.,Investment,3575.0,Income,income,2023-05,2023,tabungan,30,1,0,8.182000136293405,0
2023-06-02,Window career case south.,Investment,4981.0,Income,income,2023-06,2023,tabungan,2,4,0,8.513586695822125,0
2023-06-03,Us perhaps lawyer interest star.,Rent,682.52,Expense,expense,2023-06,2023,kebutuhan_pokok,3,5,1,6.527255916891721,1
2023-06-04,Difficult interesting account marriage.,Salary,1411.96,Expense,expense,2023-06,2023,income,4,6,1,7.2534420737204925,1
2023-06-05,Especially unit office almost.,Utilities,1218.56,Expense,expense,2023-06,2023,kebutuhan_pokok,5,0,0,7.106245416937675,1
2023-06-08,Low happy oil which bag.,Food & Drink,211.5,Expense,expense,2023-06,2023,kebutuhan_pokok,8,3,0,5.358941988364472,1
2023-06-08,Let back three.,Entertainment,824.47,Expense,expense,2023-06,2023,kebutuhan_sekunder,8,3,0,6.7159529210886655,1
2023-06-09,Line score whether.,Travel,1324.59,Expense,expense,2023-06,2023,kebutuhan_sekunder,9,4,0,7.189612922330127,1
2023-06-09,Something fine apply gas sing.,Rent,108.77,Expense,expense,2023-06,2023,kebutuhan_pokok,9,4,0,4.698387267699225,1
2023-06-10,Mention light safe inside.,Salary,315.64,Expense,expense,2023-06,2023,income,10,5,1,5.757765481854255,1
2023-06-10,Cold reason our.,Shopping,184.38,Expense,expense,2023-06,2023,kebutuhan_sekunder,10,5,1,5.222407772447687,1
2023-06-13,Employee picture official of prevent.,Salary,407.35,Expense,expense,2023-06,2023,income,13,1,0,6.012124649804285,1
2023-06-15,Agree machine camera baby six.,Investment,2890.0,Income,income,2023-06,2023,tabungan,15,3,0,7.969357742016346,0
2023-06-16,Past every either.,Salary,1689.1,Expense,expense,2023-06,2023,income,16,4,0,7.432542977764182,1
2023-06-16,Company option character land space.,Shopping,947.18,Expense,expense,2023-06,2023,kebutuhan_sekunder,16,4,0,6.854544357649067,1
2023-06-17,Machine son television.,Travel,191.36,Expense,expense,2023-06,2023,kebutuhan_sekunder,17,5,1,5.259368616409462,1
2023-06-17,Whose other.,Utilities,748.33,Expense,expense,2023-06,2023,kebutuhan_pokok,17,5,1,6.619179473937002,1
2023-06-19,Sell include himself produce.,Utilities,897.09,Expense,expense,2023-06,2023,kebutuhan_pokok,19,0,0,6.800270285997388,1
2023-06-21,Official success approach.,Salary,534.17,Expense,expense,2023-06,2023,income,21,2,0,6.282584453431286,1
2023-06-22,Apply less.,Food & Drink,310.75,Expense,expense,2023-06,2023,kebutuhan_pokok,22,3,0,5.742201584560146,1
2023-06-22,Live way two.,Rent,180.56,Expense,expense,2023-06,2023,kebutuhan_pokok,22,3,0,5.201586177588265,1
2023-06-23,Raise hope enjoy most.,Shopping,1941.7,Expense,expense,2023-06,2023,kebutuhan_sekunder,23,4,0,7.571834037044735,1
2023-06-25,Eye something.,Food & Drink,1683.19,Expense,expense,2023-06,2023,kebutuhan_pokok,25,6,1,7.429040015041155,1
2023-06-25,Which raise american truth.,Shopping,1931.6,Expense,expense,2023-06,2023,kebutuhan_sekunder,25,6,1,7.566621525565208,1
2023-06-25,Particular present evening establish.,Salary,1149.7,Expense,expense,2023-06,2023,income,25,6,1,7.048125731829413,1
2023-06-26,Pressure hospital significant.,Travel,167.12,Expense,expense,2023-06,2023,kebutuhan_sekunder,26,0,0,5.124678010136916,1
2023-06-30,Side mind question year finish.,Food & Drink,1009.18,Expense,expense,2023-06,2023,kebutuhan_pokok,30,4,0,6.917883811778178,1
2023-07-01,Story activity.,Utilities,249.36,Expense,expense,2023-07,2023,kebutuhan_pokok,1,5,1,5.5228998820565005,1
2023-07-02,Billion land detail exist cover.,Utilities,1898.63,Expense,expense,2023-07,2023,kebutuhan_pokok,2,6,1,7.549414409348746,1
2023-07-05,Begin voice prevent structure wear.,Investment,2078.0,Income,income,2023-07,2023,tabungan,5,2,0,7.639642287858013,0
2023-07-05,Beat painting heavy.,Other,1141.0,Income,income,2023-07,2023,lainnya,5,2,0,7.040536390215956,0
2023-07-06,To receive education.,Shopping,411.82,Expense,expense,2023-07,2023,kebutuhan_sekunder,6,3,0,6.023011662606112,1
2023-07-07,Police two.,Utilities,1669.88,Expense,expense,2023-07,2023,kebutuhan_pokok,7,4,0,7.421105712731238,1
2023-07-07,Realize property show either.,Rent,183.18,Expense,expense,2023-07,2023,kebutuhan_pokok,7,4,0,5.215913540293221,1
2023-07-10,Since him four.,Health & Fitness,1714.68,Expense,expense,2023-07,2023,lainnya,10,0,0,7.447564782471836,1
2023-07-10,Western enough key.,Food & Drink,1575.24,Expense,expense,2023-07,2023,kebutuhan_pokok,10,0,0,7.362797543087712,1
2023-07-10,Particular condition man.,Shopping,233.91,Expense,expense,2023-07,2023,kebutuhan_sekunder,10,0,0,5.459202462065674,1
2023-07-10,Shoulder despite poor tree resource.,Investment,1365.0,Income,income,2023-07,2023,tabungan,10,0,0,7.2196420401307355,0
2023-07-11,Authority number.,Rent,1573.63,Expense,expense,2023-07,2023,kebutuhan_pokok,11,1,0,7.361775603026638,1
2023-07-13,Affect marriage present a.,Health & Fitness,1757.01,Expense,expense,2023-07,2023,lainnya,13,3,0,7.471937766511083,1
2023-07-15,Entire record toward off.,Salary,1148.33,Expense,expense,2023-07,2023,income,15,5,1,7.04693444287925,1
2023-07-15,Long identify road speech.,Utilities,558.07,Expense,expense,2023-07,2023,kebutuhan_pokok,15,5,1,6.326274688928873,1
2023-07-15,Difficult his ready sister building.,Other,817.0,Income,income,2023-07,2023,lainnya,15,5,1,6.706862336602747,0
2023-07-15,Four field area young.,Health & Fitness,1384.12,Expense,expense,2023-07,2023,lainnya,15,5,1,7.233542057467464,1
2023-07-15,Movement which ball least.,Other,2700.0,Income,income,2023-07,2023,lainnya,15,5,1,7.901377353792616,0
2023-07-16,Computer always his.,Food & Drink,682.35,Expense,expense,2023-07,2023,kebutuhan_pokok,16,6,1,6.5270071734108095,1
2023-07-17,Receive to piece.,Travel,567.89,Expense,expense,2023-07,2023,kebutuhan_sekunder,17,0,0,6.343687093820427,1
2023-07-18,Be plan same cause.,Rent,1945.27,Expense,expense,2023-07,2023,kebutuhan_pokok,18,1,0,7.573669999267534,1
2023-07-19,Rest or.,Travel,1948.7,Expense,expense,2023-07,2023,kebutuhan_sekunder,19,2,0,7.575430793568413,1
2023-07-19,As music film move.,Health & Fitness,546.15,Expense,expense,2023-07,2023,lainnya,19,2,0,6.304722987864452,1
2023-07-20,Already argue.,Rent,383.99,Expense,expense,2023-07,2023,kebutuhan_pokok,20,3,0,5.953217359924479,1
2023-07-21,Brother southern project learn.,Shopping,1484.48,Expense,expense,2023-07,2023,kebutuhan_sekunder,21,4,0,7.30349323133172,1
2023-07-23,Scientist do author.,Health & Fitness,1643.82,Expense,expense,2023-07,2023,lainnya,23,6,1,7.405386234719994,1
2023-07-25,President likely truth animal.,Utilities,140.58,Expense,expense,2023-07,2023,kebutuhan_pokok,25,1,0,4.9528649283460435,1
2023-07-26,Common anyone.,Shopping,279.94,Expense,expense,2023-07,2023,kebutuhan_sekunder,26,2,0,5.638141123402764,1
2023-07-27,Lay color.,Food & Drink,355.74,Expense,expense,2023-07,2023,kebutuhan_pokok,27,3,0,5.877007225130157,1
2023-07-27,Box organization.,Entertainment,1675.58,Expense,expense,2023-07,2023,kebutuhan_sekunder,27,3,0,7.424511283228873,1
2023-07-30,Source international.,Salary,110.61,Expense,expense,2023-07,2023,income,30,6,1,4.715010651667623,1
2023-08-01,Building range national focus.,Entertainment,555.22,Expense,expense,2023-08,2023,kebutuhan_sekunder,1,1,0,6.321163899441766,1
2023-08-04,Or friend.,Shopping,1274.47,Expense,expense,2023-08,2023,kebutuhan_sekunder,4,4,0,7.1510700171171,1
2023-08-05,Center indeed recent.,Investment,2481.0,Income,income,2023-08,2023,tabungan,5,5,1,7.8168199657645525,0
2023-08-07,Just understand american.,Salary,363.39,Expense,expense,2023-08,2023,income,7,0,0,5.898224722638234,1
2023-08-07,Partner sing administration main according.,Health & Fitness,695.06,Expense,expense,2023-08,2023,lainnya,7,0,0,6.545435863515371,1
2023-08-09,Religious order.,Travel,1500.43,Expense,expense,2023-08,2023,kebutuhan_sekunder,9,2,0,7.314173266290017,1
2023-08-09,Really society live camera.,Travel,64.63,Expense,expense,2023-08,2023,kebutuhan_sekunder,9,2,0,4.184032908485631,1
2023-08-10,Mission include visit.,Investment,2313.0,Income,income,2023-08,2023,tabungan,10,3,0,7.746732907753622,0
2023-08-10,Conference matter wear physical site.,Entertainment,545.48,Expense,expense,2023-08,2023,kebutuhan_sekunder,10,3,0,6.303497710423594,1
2023-08-11,Above dog brother morning.,Food & Drink,1730.61,Expense,expense,2023-08,2023,kebutuhan_pokok,11,4,0,7.456806890556925,1
2023-08-16,Gun seven music despite show.,Food & Drink,953.45,Expense,expense,2023-08,2023,kebutuhan_pokok,16,2,0,6.861135258346911,1
2023-08-17,Apply both chance.,Investment,569.0,Income,income,2023-08,2023,tabungan,17,3,0,6.345636360828596,0
2023-08-17,Computer prove amount population.,Travel,1428.35,Expense,expense,2023-08,2023,kebutuhan_sekunder,17,3,0,7.264975074462307,1
2023-08-21,Itself free source.,Travel,853.38,Expense,expense,2023-08,2023,kebutuhan_sekunder,21,0,0,6.750376059692253,1
2023-08-22,Bit appear.,Health & Fitness,923.41,Expense,expense,2023-08,2023,lainnya,22,1,0,6.829155696169494,1
2023-08-23,Citizen ahead method.,Travel,1357.62,Expense,expense,2023-08,2023,kebutuhan_sekunder,23,2,0,7.214224757685209,1
2023-08-25,Return or for.,Shopping,1173.13,Expense,expense,2023-08,2023,kebutuhan_sekunder,25,4,0,7.068282726795977,1
2023-08-27,Discover body direction down.,Other,2815.0,Income,income,2023-08,2023,lainnya,27,6,1,7.943072717277933,0
2023-08-30,Heart determine likely.,Rent,968.66,Expense,expense,2023-08,2023,kebutuhan_pokok,30,2,0,6.8769454945886075,1
2023-08-30,Three certain.,Travel,1284.78,Expense,expense,2023-08,2023,kebutuhan_sekunder,30,2,0,7.159120817068026,1
2023-08-30,Hold carry rest.,Travel,1315.68,Expense,expense,2023-08,2023,kebutuhan_sekunder,30,2,0,7.182868695758063,1
2023-08-30,Dark camera realize.,Travel,384.84,Expense,expense,2023-08,2023,kebutuhan_sekunder,30,2,0,5.9554227757607165,1
2023-09-01,Carry surface learn.,Entertainment,1800.38,Expense,expense,2023-09,2023,kebutuhan_sekunder,1,4,0,7.496308316812158,1
2023-09-01,Detail far church some.,Shopping,1324.46,Expense,expense,2023-09,2023,kebutuhan_sekunder,1,4,0,7.1895148479821485,1
2023-09-03,Wife talk beat tax majority.,Food & Drink,1314.25,Expense,expense,2023-09,2023,kebutuhan_pokok,3,6,1,7.1817820406109165,1
2023-09-04,List leg address into their.,Travel,1814.75,Expense,expense,2023-09,2023,kebutuhan_sekunder,4,0,0,7.504253884486277,1
2023-09-04,Its develop until watch.,Food & Drink,1170.22,Expense,expense,2023-09,2023,kebutuhan_pokok,4,0,0,7.065801219563977,1
2023-09-04,Individual analysis.,Entertainment,692.9,Expense,expense,2023-09,2023,kebutuhan_sekunder,4,0,0,6.542327857905503,1
2023-09-07,Almost most look something.,Salary,1813.99,Expense,expense,2023-09,2023,income,7,3,0,7.5038352370418995,1
2023-09-10,Manager bar send really.,Travel,1692.38,Expense,expense,2023-09,2023,kebutuhan_sekunder,10,6,1,7.4344818105797925,1
2023-09-11,Car fast positive.,Utilities,594.63,Expense,expense,2023-09,2023,kebutuhan_pokok,11,0,0,6.3896196689167795,1
2023-09-11,Look fight.,Travel,1453.12,Expense,expense,2023-09,2023,kebutuhan_sekunder,11,0,0,7.28215618563708,1
2023-09-12,Section agency lawyer sign them.,Utilities,1894.38,Expense,expense,2023-09,2023,kebutuhan_pokok,12,1,0,7.54717462511802,1
2023-09-12,Smile have less.,Rent,452.28,Expense,expense,2023-09,2023,kebutuhan_pokok,12,1,0,6.1165100360822064,1
2023-09-13,Audience throw four allow international.,Travel,846.74,Expense,expense,2023-09,2023,kebutuhan_sekunder,13,2,0,6.742573985005771,1
2023-09-14,My some skin ball thing.,Health & Fitness,528.51,Expense,expense,2023-09,2023,lainnya,14,3,0,6.271952050604393,1
2023-09-14,War push thousand book half.,Rent,946.37,Expense,expense,2023-09,2023,kebutuhan_pokok,14,3,0,6.853689724377139,1
2023-09-14,Hand possible relate night.,Rent,949.72,Expense,expense,2023-09,2023,kebutuhan_pokok,14,3,0,6.857219592274243,1
2023-09-15,Wonder draw box.,Investment,3626.0,Income,income,2023-09,2023,tabungan,15,4,0,8.196161139282902,0
2023-09-15,That reflect send set fly.,Shopping,117.58,Expense,expense,2023-09,2023,kebutuhan_sekunder,15,4,0,4.775587838279222,1
2023-09-16,Quite everyone as generation.,Utilities,1984.77,Expense,expense,2023-09,2023,kebutuhan_pokok,16,5,1,7.59376202722382,1
2023-09-16,Money but report question.,Salary,295.02,Expense,expense,2023-09,2023,income,16,5,1,5.690427019609043,1
2023-09-21,Later happy pull.,Utilities,1560.09,Expense,expense,2023-09,2023,kebutuhan_pokok,21,3,0,7.353139574202562,1
2023-09-21,Throughout leader bag.,Utilities,633.69,Expense,expense,2023-09,2023,kebutuhan_pokok,21,3,0,6.453136690713278,1
2023-09-23,When baby clearly.,Other,2740.0,Income,income,2023-09,2023,lainnya,23,5,1,7.916078096302786,0
2023-09-24,Many themselves minute.,Utilities,1156.8,Expense,expense,2023-09,2023,kebutuhan_pokok,24,6,1,7.054276931644904,1
